,Sed_Thick,Age,Dip,Vel,Rough,Sub_Zone,Longitude,Latitude,Max_mag,PC1,PC2,PC3,PC4
572,160.9486091,8.453384154,15.00160249,51.77864038,7.062375214,Middle_America,-99.05606521,15.90021163,6.13,-0.612197920633456,-0.6975928496578923,0.6554636747536452,0.7600964545465789
573,154.7974171,8.898241732,15.13953837,52.30186421,5.134895059,Middle_America,-98.83674267,15.82509901,6.0,-0.6851628351581591,-1.0311121802018786,0.5194001595104497,0.6695923286094613
574,151.5898343,9.052416752,16.67355073,52.82947,4.66442435,Middle_America,-98.61389571,15.75885218,8.6,-0.5928294436110999,-1.1587085751516635,0.5318827123816235,0.5280921455741244
575,156.6090976,9.298659917,18.36832369,53.36168382,4.941326447,Middle_America,-98.39798283,15.674293,8.6,-0.475344764421374,-1.1030873905711718,0.5942657857378667,0.3971901000481104
576,164.2731433,9.653481474,19.27347035,53.89396441,6.505782086,Middle_America,-98.1868697,15.58021531,8.6,-0.3381596785102419,-0.8141998227479318,0.7113996421776255,0.3916557281747408
577,165.8977972,10.58408481,19.09231895,54.4171269,3.651862203,Middle_America,-97.966841,15.51441829,8.6,-0.5569536739039304,-1.3639326906021483,0.43887109732308127,0.19907867120067413
578,157.200666,10.86776674,20.5304985,54.92683952,3.878848916,Middle_America,-97.74176883,15.45944569,8.6,-0.41232571217634095,-1.354251748475909,0.511556256145484,0.16735397718048264
579,170.744772,11.44233431,21.26625354,55.45452642,4.44086469,Middle_America,-97.52190759,15.38516109,8.6,-0.36222083900383206,-1.1760997124180488,0.5507593121256776,0.10377663027808318
580,191.0630637,12.40615913,21.70637586,55.97326237,3.458606407,Middle_America,-97.29989607,15.32059505,8.6,-0.48958118674920276,-1.3502684963302447,0.40820359593816635,-0.09531164158757789
581,207.9453132,14.3779054,21.77679343,56.46970604,5.741365481,Middle_America,-97.07135803,15.28949038,8.6,-0.3372593836164969,-0.801653286268114,0.5838198538784934,0.007657197203788847
582,223.0825519,15.70147328,22.48831177,56.94865407,11.55205055,Middle_America,-96.83859951,15.27934496,8.6,-0.07412572061342275,-0.08243624024502345,0.8654643317210415,0.15003396568903227
583,258.0784041,17.67316818,22.8618972,57.42804628,22.61187866,Middle_America,-96.60595119,15.2757603,8.6,0.11618606333662009,0.6614640144888043,1.103050203850089,0.24477903744915186
584,276.1579545,18.56354545,23.25263763,57.90348608,24.51180313,Middle_America,-96.37385152,15.27428203,8.6,0.13430660299989072,0.7813375828310425,1.1127668721940744,0.19777397613699987
585,279.6459594,19.04186255,23.2698895,58.38784976,25.43223242,Middle_America,-96.14307716,15.25235654,8.6,0.15253216510908552,0.8279833318031955,1.108414748669204,0.19953849168258284
586,295.4844334,20.46021292,23.04253438,58.88987434,16.48068906,Middle_America,-95.91282931,15.21816008,8.6,-0.041177769581309726,0.4464057028948023,0.8843052969947738,0.021373055302700644
587,288.7259457,20.9141347,22.41941913,59.40038805,20.22665549,Middle_America,-95.6888269,15.1629422,8.6,0.03180691829281942,0.6411681365931413,0.9414192690381428,0.14451783161730417
588,286.3249674,22.13121504,22.77212124,59.92302479,19.65671473,Middle_America,-95.47909427,15.06911604,6.57,0.05513547871877846,0.6074958368315649,0.924082107248649,0.12092112584789261
589,286.3442098,22.88561731,23.78102162,60.43589745,15.04779476,Middle_America,-95.2850343,14.94692328,6.57,0.013909677106522815,0.34001557646673747,0.8222835518603543,-0.026487103015197702
590,288.1166891,22.97457734,24.32403131,60.93960945,10.35546231,Middle_America,-95.10672835,14.80282752,6.4,-0.09307647073781798,-0.02205941265108706,0.6597174457591873,-0.1881081517167876
591,302.3832134,23.10765056,24.08035182,61.44420721,4.900980227,Middle_America,-94.91240569,14.68936088,6.4,-0.39987553929744984,-0.7134561348257155,0.30394470346024965,-0.4679299314253787
592,301.2565624,23.10592955,23.74972909,61.95819316,4.555510772,Middle_America,-94.7062661,14.59426525,8.2,-0.4275519123296991,-0.7801611247490946,0.24667426768780693,-0.4722278002818554
593,303.466542,23.1180574,21.70910854,62.4629186,3.563498873,Middle_America,-94.51587307,14.46967189,8.2,-0.6075248888909252,-0.9886063832124142,0.06165974930179685,-0.44563751167650506
594,310.4328829,23.16868049,21.05067266,62.97237569,3.338246034,Middle_America,-94.32087755,14.34906548,8.2,-0.6665815390027128,-1.0268320759273262,-0.011284512970931119,-0.44581240621218576
595,313.185448,23.19098889,19.78540479,63.49095447,3.793971427,Middle_America,-94.12272797,14.23214581,8.2,-0.6783473174100315,-0.8779179804282978,-0.019762034377124704,-0.32896156066326915
596,319.458797,23.23217236,19.73853526,64.00074531,4.108000846,Middle_America,-93.92670727,14.11188158,8.2,-0.6513923478178667,-0.7842489834890047,-0.011109105133772288,-0.31426694099562863
597,327.1406091,23.29931256,19.99725625,64.5195947,3.188103586,Middle_America,-93.72456022,14.00209705,5.6,-0.7341603141795957,-1.0158282728259849,-0.13474971216429563,-0.4361592158839032
598,335.8546364,23.38888463,20.5797391,65.02504517,4.063729431,Middle_America,-93.51662578,13.90311891,6.3,-0.6173046643836765,-0.7672633376982201,-0.03743073726010008,-0.41099935908061513
599,344.3810604,23.46913374,21.64832414,65.5394614,5.232423057,Middle_America,-93.30604025,13.80934327,6.3,-0.47234926499947105,-0.5151013292741521,0.07911099059611645,-0.40978489444675825
600,351.3621518,23.5036911,22.96587823,66.04948524,7.65695664,Middle_America,-93.10015864,13.70693183,6.3,-0.267785450122169,-0.14378746264869266,0.2572984246113018,-0.3719704897442088
601,364.6709682,23.32751262,23.40808539,66.56407214,5.771512969,Middle_America,-92.89755141,13.59849204,6.3,-0.36320469675196193,-0.39683583520458193,0.1216859700327469,-0.522040049341049
602,376.2573243,22.90502163,23.50138434,67.06980394,3.986913155,Middle_America,-92.69392835,13.49268191,6.1,-0.5038381085659448,-0.7347038898938192,-0.05920429895350777,-0.6777778771462716
603,372.3908411,22.7301212,23.66087504,67.57139188,4.284547521,Middle_America,-92.50077369,13.3709206,6.81,-0.4517998449956127,-0.6697062411655627,-0.03857513024688418,-0.6540774240009373
604,363.9033141,22.36033522,23.66312924,68.07749114,3.828544088,Middle_America,-92.30477405,13.25473586,6.81,-0.4677403925675874,-0.7904895499231213,-0.09728134945605493,-0.6748483980518376
605,337.887028,22.4527383,24.04375162,68.57415986,4.258347399,Middle_America,-92.09396098,13.16353681,6.81,-0.3544077156637795,-0.7346018098101895,-0.037277324662704635,-0.6017970751848314
606,316.5964735,22.53893736,24.64886234,69.08429778,3.948938039,Middle_America,-91.88252299,13.07339691,6.33,-0.3044764487011461,-0.8519879169259295,-0.051462295298379576,-0.6093474810926265
607,313.2885777,22.58835211,24.76980246,69.59011424,4.178362321,Middle_America,-91.67607716,12.97324938,6.33,-0.26000861644299356,-0.801702101696209,-0.03878943903322264,-0.5883933365768724
608,318.8740002,22.67717385,24.47413878,70.09163431,4.344786784,Middle_America,-91.47066919,12.87080134,6.33,-0.2572869787473577,-0.7463786069553573,-0.052951484149334115,-0.5733655104354783
609,310.2669534,22.75244601,23.95861266,70.59751412,4.785939862,Middle_America,-91.26314109,12.77252784,6.33,-0.2155510918230393,-0.6609925177194446,-0.0361690818277344,-0.49175109687361607
610,299.4794335,22.83803825,23.50259507,71.08995006,3.983751068,Middle_America,-91.05557568,12.6745808,7.03,-0.2713433022333175,-0.8537544694638819,-0.13408521338664073,-0.5021833753318015
611,301.6217015,22.94444094,23.185689,71.59129347,3.116697633,Middle_America,-90.84571782,12.58168527,7.03,-0.3698111203654095,-1.0813894386073697,-0.26700217364856454,-0.5740276210403864
612,310.0794925,23.06573925,23.08810003,72.0923609,3.970922052,Middle_America,-90.63275961,12.49589879,5.74,-0.2892125557409877,-0.8241412887273959,-0.19250967335621064,-0.5074945675911455
613,308.9187994,23.21027977,23.41400639,72.58425518,3.794089597,Middle_America,-90.41682656,12.41787951,5.5,-0.2774165418600322,-0.8712161911712946,-0.2183818382402324,-0.538381453690981
614,316.3091172,23.34208727,24.33273886,73.07156492,3.577292666,Middle_America,-90.19859243,12.34637233,5.3,-0.2611883988555358,-0.9201441913482259,-0.2409628777099949,-0.626683748058614
615,320.7754469,23.29889796,25.42964085,73.56776604,3.849923052,Middle_America,-89.97967615,12.27704858,5.7,-0.18367686827293575,-0.8478269295100728,-0.20114388068901637,-0.6696418200950439
