,Sub_Zone,Segment,Longitude,Latitude,Sed_Thick,Age,Dip,Vel,Rough,sSSE,lSSE,Max_mag
767,Middle_America,121.0,-83.49713679,7.926874886,261.3462523,13.63366721,43.66824652,89.75090919,10.01839296,U,U,7.47
768,Middle_America,122.0,-83.30700863,7.803580853,270.7429541,13.21676198,,90.20217791,6.524725554,U,U,6.62
769,Middle_America,123.0,-83.11692684,7.6803001,300.3589226,12.77807333,,90.65349469,7.134161456,U,U,7.18
770,Middle_America,124.0,-82.9268856,7.557040245,338.3690936,12.20331412,,91.09616896,9.025987623,U,U,7.18
771,Middle_America,125.0,-82.73687416,7.433816505,375.5719756,10.87078952,,91.54262887,11.83331306,U,U,7.18
772,Middle_America,126.0,-82.54689688,7.310620767,385.9512257,8.771212121,,91.98539993,8.363701369,U,U,7.18
773,Middle_America,127.0,-82.35696304,7.187437328,342.6113051,6.652488676,,92.4369028,9.181490074,U,U,6.83
774,Middle_America,128.0,-82.16706796,7.064272039,326.1157354,5.13659265,,92.87480175,6.597036121,U,U,6.83
775,Middle_America,129.0,-81.97720068,6.941140496,341.3286794,3.997984871,,93.31273975,9.275266842,U,U,6.5
776,Middle_America,130.0,-81.78736441,6.818036366,310.828698,3.745326566,,93.75071626,12.1205602,U,U,6.3
777,Middle_America,131.0,-81.59756865,6.694943579,285.6807281,4.204228534,,94.18873075,11.41669404,U,U,6.3
778,Middle_America,132.0,-81.40780964,6.571866577,303.6579353,4.98500233,,94.62678268,27.53470941,U,U,0.0
779,Middle_America,133.0,-81.20267276,6.524455598,392.8247748,7.161193477,,95.01228657,31.61077494,U,U,0.0
780,Middle_America,134.0,-80.98097267,6.558232573,388.1716762,7.486189336,,95.35296115,37.77878406,U,U,0.0
781,Middle_America,135.0,-80.75812151,6.597543397,417.3440488,7.726341433,,95.68924339,33.84645038,U,U,6.96
782,Middle_America,136.0,-80.53525193,6.636849113,511.1729873,7.945221697,,96.01741144,23.25881663,U,U,6.96
783,Middle_America,137.0,-80.31236724,6.676169058,517.4618582,8.158965276,,96.35104255,17.22338795,U,U,6.96
784,Middle_America,138.0,-80.08946685,6.715500672,446.3276605,8.361930256,,96.68902988,17.21397878,U,U,6.96
785,Middle_America,139.0,-79.86654727,6.754824545,436.8860461,8.651594887,,97.01885023,21.64808258,U,U,6.16
786,Middle_America,140.0,-79.64360846,6.794141142,444.6530957,9.34832585,,97.35405487,14.66421263,U,U,6.16
787,Middle_America,141.0,-79.42065416,6.833472299,432.9331335,10.62216025,,97.67617366,12.68875063,U,U,5.4
788,Middle_America,142.0,-79.19768415,6.872817482,404.9405329,12.86829444,,98.01237575,13.09453422,U,U,0.0
789,Middle_America,143.0,-78.97469449,6.912154786,389.9454169,16.45005418,,98.34428199,16.15528793,U,U,6.31
790,Middle_America,144.0,-78.75168502,6.95148401,392.9543545,20.74288544,,98.6726791,17.73903891,U,U,6.31
791,Middle_America,145.0,-78.52865941,6.990826579,390.7551706,24.8513781,,99.01033532,22.86357587,U,U,6.3
792,Middle_America,146.0,-78.30561783,7.03018417,389.3417764,30.36908883,,99.33965019,27.68682993,U,U,6.3
793,Middle_America,147.0,-78.08255642,7.06953529,399.2648887,36.1445588,,99.66470589,19.56476857,U,U,6.5
794,Nankai_Ryuku,0.0,120.5006411,24.38767695,2603.920823,,,66.6946842,9.910009585,U,U,7.05
795,Nankai_Ryuku,1.0,120.7017435,24.25722926,5335.694346,,,66.67791538,12.64249211,U,U,7.05
796,Nankai_Ryuku,2.0,120.9026992,24.12685441,6146.537318,,,66.5896959,14.21194688,U,U,7.7
797,Nankai_Ryuku,3.0,121.1035134,23.99655722,3436.543857,,20.27738802,66.57505614,12.21034794,U,U,8.23
798,Nankai_Ryuku,4.0,121.3041872,23.86633732,1340.14991,,16.0262938,66.56135215,23.52519321,U,U,8.23
799,Nankai_Ryuku,5.0,121.5047377,23.73621528,782.6330974,,12.96299222,66.54858451,65.98192249,U,U,8.23
800,Nankai_Ryuku,6.0,121.7051676,23.60619304,325.6558213,,11.8514048,66.46549857,55.82079823,U,U,8.23
801,Nankai_Ryuku,7.0,121.9054618,23.47624905,247.4929178,,11.24546083,66.45487191,38.8826654,U,U,8.23
802,Nankai_Ryuku,8.0,122.1056195,23.34638035,253.221496,50.41420183,10.49211724,66.44518417,35.36626642,U,U,8.23
803,Nankai_Ryuku,9.0,122.3025513,23.21275392,285.225712,50.00688684,9.523338535,66.44423301,51.56583222,U,U,8.23
804,Nankai_Ryuku,10.0,122.5191369,23.12644329,357.6562591,47.78660236,9.448759193,66.3193946,20.91799984,U,U,8.23
805,Nankai_Ryuku,11.0,122.7567672,23.11476604,631.7332172,47.81971623,9.54220665,66.15584328,20.14513949,U,U,8.23
806,Nankai_Ryuku,12.0,122.9901079,23.14052367,917.1280446,48.06227258,10.17086321,65.88347972,23.9685422,U,U,6.58
807,Nankai_Ryuku,13.0,123.2113229,23.11148661,490.3381515,48.30860193,10.291932,65.75194598,24.26586489,U,U,6.58
808,Nankai_Ryuku,14.0,123.4339425,23.04108971,853.8628851,48.0175252,10.14734145,65.60657665,26.47208548,U,U,6.58
809,Nankai_Ryuku,15.0,123.6593768,23.07071302,674.3402777,48.81568259,9.462242123,65.33571458,7.631341338,U,U,6.3
810,Nankai_Ryuku,16.0,123.8791698,23.1584454,621.5997058,48.99844345,10.17791416,65.05514276,7.252393562,Y,N,6.4
811,Nankai_Ryuku,17.0,124.1019947,23.16092061,937.7496521,48.71641379,13.04270777,64.81652644,19.24283122,Y,N,6.4
812,Nankai_Ryuku,18.0,124.3230314,23.07825317,906.5242012,48.60668838,11.72824727,64.75840409,20.43369679,Y,N,6.4
813,Nankai_Ryuku,19.0,124.5508303,23.04166681,360.2281921,48.71004774,12.2025887,64.57678298,7.810661048,U,U,6.67
814,Nankai_Ryuku,20.0,124.7651911,23.12107912,174.2836552,50.45337061,11.6102433,64.30457526,12.65761128,U,U,6.67
815,Nankai_Ryuku,21.0,124.9793923,23.216235,195.6520759,49.99143832,14.40279805,63.95619517,12.07733459,U,U,6.67
816,Nankai_Ryuku,22.0,125.2177851,23.26429302,177.51501,50.23623617,15.12963046,63.72405276,12.76272532,U,U,5.74
817,Nankai_Ryuku,23.0,125.4509189,23.32619249,151.2545914,50.90770841,15.2262641,63.41603031,8.251296603,U,U,5.6
818,Nankai_Ryuku,24.0,125.6804683,23.40095108,156.655113,51.15472609,15.41066463,63.08428013,6.388409351,U,U,4.3
819,Nankai_Ryuku,25.0,125.9048289,23.48770362,174.3186028,51.85557372,15.55825984,62.80441386,11.5191716,U,U,4.4
820,Nankai_Ryuku,26.0,126.1230725,23.58860969,190.5905203,52.17452121,15.74531458,62.44890391,9.11123392,U,U,6.6
821,Nankai_Ryuku,27.0,126.3430052,23.68474855,194.2798879,52.6508951,14.7742159,62.16110118,7.948820445,U,U,6.6
822,Nankai_Ryuku,28.0,126.5589053,23.78965697,178.7497384,53.32250077,13.79430308,61.79780255,5.786772671,U,U,6.6
823,Nankai_Ryuku,29.0,126.7530084,23.9238234,142.9397259,54.73377656,14.10394812,61.46179708,3.706222844,U,U,6.6
824,Nankai_Ryuku,30.0,126.9068178,24.0955844,124.4299889,56.48614551,14.33031841,61.07752778,4.138034854,U,U,6.1
825,Nankai_Ryuku,31.0,127.0704513,24.2578248,142.4232236,57.23088657,14.56365555,60.7093576,5.871212927,U,U,5.4
826,Nankai_Ryuku,32.0,127.2550534,24.40314891,165.6154714,66.2960727,14.40567297,60.35727297,4.85876165,U,U,5.67
827,Nankai_Ryuku,33.0,127.4236019,24.56432114,209.9890464,81.99502193,14.39271566,59.98911651,3.486545578,U,U,5.67
828,Nankai_Ryuku,34.0,127.6062634,24.7126941,225.9789087,78.2772847,13.43677791,59.62900385,4.620722162,U,U,5.7
829,Nankai_Ryuku,35.0,127.815126,24.83225639,214.5884134,81.32242062,12.33272081,59.24960422,3.709992281,U,U,5.7
830,Nankai_Ryuku,36.0,128.0211023,24.95143893,185.1404609,90.69983224,11.98273992,58.92164288,3.425399744,U,U,5.96
831,Nankai_Ryuku,37.0,128.1921348,25.10638843,174.7053192,93.82250538,12.21058235,58.56150613,6.086255189,N,N,6.52
832,Nankai_Ryuku,38.0,128.3623187,25.26185692,159.1567635,93.16664487,12.31370891,58.19333381,4.583043152,N,N,6.7
833,Nankai_Ryuku,39.0,128.5689553,25.37984035,146.8716481,93.40794686,10.36212473,57.81402598,3.784725054,N,N,6.81
834,Nankai_Ryuku,40.0,128.7641851,25.51473967,150.6561008,94.98187923,10.87099595,57.46997129,10.41876087,U,U,6.81
835,Nankai_Ryuku,41.0,128.9287567,25.68247061,150.2676149,95.13557664,11.26348517,57.08568034,7.369681534,U,U,6.81
836,Nankai_Ryuku,42.0,129.103649,25.84068629,141.8814961,94.57101941,11.64771456,56.71749642,8.550547037,U,U,6.81
837,Nankai_Ryuku,43.0,129.2893027,25.99049093,122.0653119,93.62304103,11.83465639,56.34932209,5.172487543,U,U,5.55
838,Nankai_Ryuku,44.0,129.4559171,26.15727801,112.0452532,88.51501735,12.20585847,55.97311944,24.77242119,U,U,5.6
839,Nankai_Ryuku,45.0,129.6025141,26.33972589,117.315293,86.97871492,12.8226019,55.57283149,21.48391526,U,U,6.56
840,Nankai_Ryuku,46.0,129.7405032,26.52797299,134.2817692,86.71514858,13.48417732,55.16455746,20.83884716,N,N,6.56
841,Nankai_Ryuku,47.0,129.8780663,26.71662183,161.3920647,85.3567859,13.74297639,54.75633662,45.37979151,N,N,6.56
842,Nankai_Ryuku,48.0,130.0157025,26.90535593,188.747527,84.08338232,13.70180159,54.40802882,32.85027066,N,N,6.64
843,Nankai_Ryuku,49.0,130.1534127,27.09417578,205.6538955,,13.56502584,53.99200033,33.44092432,U,U,6.2
844,Nankai_Ryuku,50.0,130.2911975,27.28308189,210.2398692,,13.59578706,53.58403587,16.94191125,U,U,6.54
845,Nankai_Ryuku,51.0,130.4290451,27.47208209,211.2976525,,13.84903347,53.23636821,14.86300033,U,U,6.54
846,Nankai_Ryuku,52.0,130.5669437,27.66118421,222.7087678,,14.04026954,52.82063991,9.796987397,U,U,7.1
847,Nankai_Ryuku,53.0,130.704906,27.85038157,256.5846419,,13.95537641,52.40498927,9.973350235,U,U,6.31
848,Nankai_Ryuku,54.0,130.8429449,28.03966752,314.8380231,,13.70861333,52.05801475,13.74664549,U,U,6.5
849,Nankai_Ryuku,55.0,130.9810613,28.22904256,385.9838473,,13.54833715,51.64261806,17.69289913,U,U,6.5
850,Nankai_Ryuku,56.0,131.1192557,28.41850716,452.5654678,,13.64470918,51.2273062,17.58377476,U,U,6.5
851,Nankai_Ryuku,57.0,131.2575123,28.60807138,499.8625228,,14.0656083,50.87315205,15.42580087,U,U,6.27
852,Nankai_Ryuku,58.0,131.3958214,28.79774157,520.4718014,,14.66726606,50.45812224,21.80340351,U,U,6.62
853,Nankai_Ryuku,59.0,131.5342002,28.98750881,516.8459365,,15.09648772,50.04318535,28.99438722,U,U,6.62
854,Nankai_Ryuku,60.0,131.672659,29.17736793,499.7136851,,15.1891187,49.68986315,26.12300583,U,U,7.41
855,Nankai_Ryuku,61.0,131.8111988,29.36731939,482.4140319,,15.15989965,49.26736141,17.20602077,U,U,7.41
856,Nankai_Ryuku,62.0,131.9498202,29.55736369,477.1708635,,15.24622827,48.85284025,14.59082397,U,U,7.41
857,Nankai_Ryuku,63.0,132.0884993,29.74751515,490.8494762,,15.32892646,48.50042165,15.48877851,U,U,7.41
858,Nankai_Ryuku,64.0,132.2272326,29.93777658,524.8566154,,15.13526733,48.07839952,17.71239572,U,U,5.9
859,Nankai_Ryuku,65.0,132.366045,30.12813478,569.0793676,33.58169642,14.6826021,47.65650952,19.65159001,N,N,5.6
860,Nankai_Ryuku,66.0,132.5049412,30.31858808,587.3764164,31.70897218,14.29456201,47.24256555,12.43902263,N,N,5.8
861,Nankai_Ryuku,67.0,132.6439219,30.50913694,601.9766448,31.47513836,14.25952788,46.88358348,9.540955087,N,N,6.7
862,Nankai_Ryuku,68.0,132.7829813,30.69978548,645.5315217,30.71091985,14.51766803,46.46223843,3.985671946,N,U,6.11
863,Nankai_Ryuku,69.0,132.9220961,30.89054729,677.6506467,28.64127097,14.59263388,46.04104256,4.317150535,Y,Y,6.11
864,Nankai_Ryuku,70.0,133.0770986,31.06668434,701.0032314,28.82453672,12.48826831,45.63551249,4.566829991,Y,Y,6.11
865,Nankai_Ryuku,71.0,133.2797212,31.1981903,720.2181507,31.24014794,8.182737558,45.28434719,6.834515147,Y,Y,6.11
866,Nankai_Ryuku,72.0,133.4802108,31.33253479,638.1344824,23.688308,9.208933218,44.87006129,2.673127583,Y,Y,5.1
867,Nankai_Ryuku,73.0,133.6659065,31.48511709,663.1498284,23.66468222,7.728950742,44.48786464,2.891423264,Y,Y,5.1
868,Nankai_Ryuku,74.0,133.8597693,31.6305656,618.5404702,21.72481264,7.626941722,44.12122392,2.918777167,Y,Y,0.0
869,Nankai_Ryuku,75.0,134.0769154,31.71591901,676.3166929,26.31504487,6.146001982,43.76894904,3.290802488,Y,Y,0.0
870,Nankai_Ryuku,76.0,134.3257545,31.75325265,638.2294319,22.35170117,6.054945253,43.47913983,3.698900416,Y,Y,0.0
871,Nankai_Ryuku,77.0,134.5188739,31.87517377,613.700746,18.5004922,6.681628666,43.08067896,8.525429347,Y,Y,0.0
872,Nankai_Ryuku,78.0,134.6256203,32.07438443,780.1949629,16.99488131,6.639758307,42.71442848,7.811651931,Y,Y,0.0
873,Nankai_Ryuku,79.0,134.7593488,32.25106193,702.6536546,18.6277572,7.096127581,42.30889268,7.109997039,Y,N,0.0
874,Nankai_Ryuku,80.0,134.9791003,32.36503296,661.8513661,19.54616058,8.522739626,41.98099094,5.021203484,Y,U,4.4
875,Nankai_Ryuku,81.0,135.1881269,32.49083244,761.6805165,16.4271305,7.58809861,41.57449218,9.281585093,U,Y,8.3
876,Nankai_Ryuku,82.0,135.3992803,32.59768876,786.5364744,18.46301006,11.45178686,41.19139352,5.927502918,U,Y,8.3
877,Nankai_Ryuku,83.0,135.6513012,32.63356995,759.1838643,17.92320867,12.77755737,40.90195594,6.595059422,Y,Y,8.3
878,Nankai_Ryuku,84.0,135.9093581,32.6621187,726.1078379,16.32325275,13.60198704,40.62873491,9.709001842,Y,U,8.3
879,Nankai_Ryuku,85.0,136.1680346,32.69266014,755.8227486,16.21591592,13.9225279,40.34834445,10.43217342,Y,N,8.3
880,Nankai_Ryuku,86.0,136.4233218,32.70638544,758.1183521,16.63947722,12.00755398,40.09222368,9.174142911,Y,N,8.3
881,Nankai_Ryuku,87.0,136.6483977,32.77820923,963.4260886,20.97311259,11.83124724,39.76581446,7.818251638,Y,N,8.3
882,Nankai_Ryuku,88.0,136.8475817,32.92122797,1001.439832,22.15440705,14.5646802,39.33698133,6.912362911,Y,N,8.3
883,Nankai_Ryuku,89.0,137.0622604,33.04430962,991.4901573,21.71417812,15.39842709,38.9319419,7.112742958,Y,N,8.3
884,Nankai_Ryuku,90.0,137.2751357,33.17043626,724.4665064,34.76590864,15.77763197,38.58809272,21.64474557,Y,N,7.4
885,Nankai_Ryuku,91.0,137.4818432,33.31274514,663.9155713,39.73733803,15.176284,38.15938155,23.1938029,Y,N,7.4
886,Nankai_Ryuku,92.0,137.7132338,33.41382365,774.9430833,33.76218815,13.65978997,37.78624618,4.858908984,Y,Y,4.6
887,Solomon,0.0,147.094384,-6.771237751,465.5954059,,46.25819618,110.0757471,11.24557527,U,U,8.0
888,Solomon,1.0,147.2879821,-6.887894262,455.7127099,,41.86519382,110.0462998,70.66377694,U,U,8.0
889,Solomon,2.0,147.479753,-7.005128919,516.2169112,,34.17202459,110.0350512,86.34146774,U,U,6.76
890,Solomon,3.0,147.6584589,-7.140160367,460.3903742,,28.15280083,110.0058767,102.5404858,U,U,6.43
891,Solomon,4.0,147.8424865,-7.269045322,392.535037,,27.81881079,109.9678244,106.0061424,U,U,6.43
892,Solomon,5.0,148.049584,-7.339316356,384.1184604,,28.75283414,109.9569661,77.04967086,U,U,6.6
893,Solomon,6.0,148.2701008,-7.33313347,368.0051934,,28.93699103,110.0002927,40.50339239,U,U,6.6
894,Solomon,7.0,148.4905134,-7.285129315,,,29.24331102,110.0977402,48.64094789,U,U,6.6
895,Solomon,8.0,148.7094698,-7.284217277,359.6652897,,34.03626212,110.1952249,62.93351723,U,U,6.2
896,Solomon,9.0,148.9277042,-7.332691085,350.9083716,,33.04430707,110.2207258,43.72430138,U,U,6.2
897,Solomon,10.0,149.1382909,-7.313754282,310.0556048,,31.87892213,110.3079707,72.25807784,U,U,5.2
898,Solomon,11.0,149.3345868,-7.211703108,292.9309294,,32.04855608,110.4236388,46.77923356,U,U,5.2
899,Solomon,12.0,149.5342238,-7.110404676,293.729025,,36.64615315,110.5663064,47.94633589,U,U,6.08
900,Solomon,13.0,149.7503498,-7.046968064,291.7192448,,37.5053298,110.6730338,50.02447518,U,U,6.08
901,Solomon,14.0,149.9735122,-7.011410931,288.8375526,48.19991696,37.03298767,110.7708066,50.5171813,U,U,6.28
902,Solomon,15.0,150.1808911,-6.939904534,274.8238785,50.1480869,36.24598185,110.8506491,64.32245861,U,U,6.28
903,Solomon,16.0,150.3864073,-6.856937393,275.7837364,48.83289108,38.93380376,110.9934057,49.99311615,U,U,6.28
904,Solomon,17.0,150.6062868,-6.809018811,279.8251708,49.37284263,38.16762944,111.082301,57.25602809,U,U,6.28
905,Solomon,18.0,150.8130407,-6.727898264,277.5899136,49.62123167,38.2495769,111.1802141,50.80917973,U,U,6.96
906,Solomon,19.0,151.0046693,-6.609036267,88.63487754,47.90060463,38.69818169,111.3050857,36.81948787,U,U,6.96
907,Solomon,20.0,151.2024703,-6.503266431,289.560797,48.98433627,38.03724309,111.3597773,37.65329945,U,U,6.96
908,Solomon,21.0,151.4020008,-6.401613966,308.5441238,43.71659122,38.00421107,111.3597773,36.36677579,U,U,6.96
909,Solomon,22.0,151.5951388,-6.285718701,322.2678647,45.17427483,38.38313201,111.449585,28.22397215,U,U,6.6
910,Solomon,23.0,151.791001,-6.172952793,337.7734319,47.72949937,38.3218381,111.5394101,24.60709305,U,U,6.49
911,Solomon,24.0,151.9869937,-6.060713269,358.4106887,50.24440305,37.35144466,111.6292524,11.64887127,U,U,6.12
912,Solomon,25.0,152.185969,-5.95424239,372.7857354,50.14759858,34.96058057,111.7191121,12.23093684,U,U,6.28
913,Solomon,26.0,152.3935273,-5.878961877,374.012896,49.89092866,31.37882897,111.8089889,14.51421504,U,U,6.5
914,Solomon,27.0,152.6108894,-5.839847887,384.1136823,48.05904182,28.80538382,111.8089889,15.83545443,U,U,6.5
915,Solomon,28.0,152.8322261,-5.836978773,387.7184227,48.86331918,26.85234235,111.8988829,18.45066514,U,U,6.5
916,Solomon,29.0,153.0524248,-5.873045079,395.6623029,49.12672717,29.37331505,112.3403756,19.03189015,U,U,6.5
917,Solomon,30.0,153.2665144,-5.942217138,401.4597679,51.04367695,39.95957251,112.3403756,18.31092855,U,U,6.38
918,Solomon,31.0,153.4749643,-6.023562498,411.0574119,48.3921657,45.82633021,112.2508352,21.80462853,U,U,6.38
919,Solomon,32.0,153.6512831,-6.146319608,415.6907589,,63.83616898,112.2508352,13.03467106,U,U,6.22
920,Solomon,33.0,153.7814595,-6.327049021,414.6486927,,62.15099621,112.1613124,14.07143199,U,U,6.31
921,Solomon,34.0,153.9245069,-6.495726648,395.2332155,45.82335004,62.34754922,112.0718073,25.92829344,U,U,6.97
922,Solomon,35.0,154.0871833,-6.648456669,391.4496062,44.52817314,62.79894065,111.98232,24.4058398,U,U,6.97
923,Solomon,36.0,154.2320488,-6.819117505,387.6266742,44.97625293,61.100554,111.8928505,23.58568474,U,U,6.97
924,Solomon,37.0,154.3971482,-6.962634272,350.1050077,40.57260132,60.46879187,111.8033989,23.83172067,U,U,7.1
925,Solomon,38.0,154.5656524,-7.103124974,364.5982448,41.73305722,63.30290004,111.8033989,21.83757638,U,U,7.1
926,Solomon,39.0,154.7106408,-7.273590925,338.9431149,39.6875089,62.37547959,112.1099621,29.09677165,U,U,7.1
927,Solomon,40.0,154.8775529,-7.418429224,298.2524869,43.52850157,62.29977054,112.0751199,35.9840094,U,U,7.1
928,Solomon,41.0,155.0581624,-7.54577813,282.9793091,45.89713361,63.70781731,112.021668,21.25940356,U,U,6.12
929,Solomon,42.0,155.2359123,-7.674662339,259.4944731,51.54947833,64.31014756,112.0048142,25.07517554,U,U,6.69
930,Solomon,43.0,155.4226403,-7.789741735,221.4825078,,64.81850225,111.9969892,8.629208984,U,U,6.51
931,Solomon,44.0,155.6311704,-7.83417672,187.1683665,,54.78971541,112.007073,8.61744392,U,U,6.51
932,Solomon,45.0,155.848607,-7.863093105,193.3741151,,71.38447712,112.0794919,9.231363558,U,U,6.51
933,Solomon,46.0,156.0529883,-7.955443012,190.8225011,,71.60328711,112.0617102,8.877504581,U,U,7.01
934,Solomon,47.0,156.2492561,-8.068932511,165.5775295,,71.66442941,112.0630912,10.53609866,U,U,7.01
935,Solomon,48.0,156.4455653,-8.182443909,141.8416295,,73.74257302,112.0645836,8.243030671,U,U,8.1
936,Solomon,49.0,156.6419167,-8.295977476,125.9489845,,76.3067001,112.0750646,12.75366896,U,U,8.1
937,Solomon,50.0,156.8125223,-8.434985752,122.6038726,,76.55185089,112.0767755,10.1541467,U,U,8.1
938,Solomon,51.0,156.9414876,-8.61516736,111.760274,,70.42793272,111.9969308,10.85292319,U,U,8.1
939,Solomon,52.0,157.0545831,-8.811064409,91.33571227,,64.19841633,111.9456011,10.76915629,U,U,8.1
940,Solomon,53.0,157.2133649,-8.95696888,172.6142552,,69.93074547,111.8392346,41.43692801,U,U,8.1
941,Solomon,54.0,157.4194516,-9.051098483,191.5494105,,69.91678129,111.8590099,50.86258107,U,U,8.1
942,Solomon,55.0,157.6271899,-9.143484593,203.7122528,,69.10917044,111.8788792,67.46745077,U,U,7.1
943,Solomon,56.0,157.8349735,-9.235888511,211.1443804,,67.24987967,111.8523174,49.62618517,U,U,6.8
944,Solomon,57.0,158.0428028,-9.328310384,214.7196306,,65.92560977,111.863444,38.56757273,U,U,6.7
945,Solomon,58.0,158.2506783,-9.420750357,214.9138404,,65.08976302,111.883518,50.55611806,U,U,7.2
946,Solomon,59.0,158.4586004,-9.513208574,212.621745,,63.60178748,111.9036858,45.65750799,U,U,7.2
947,Solomon,60.0,158.6665686,-9.605687836,208.0944408,,61.97748834,111.8771648,34.12877399,U,U,6.7
948,Solomon,61.0,158.874581,-9.698193464,202.0778903,,61.60875279,111.9062751,19.23107754,U,U,6.9
949,Solomon,62.0,159.0826393,-9.790723092,195.5331296,,62.29993471,111.9266389,10.45228905,U,U,7.48
950,Solomon,63.0,159.2907461,-9.883271828,189.1260582,,65.10920721,111.9470964,5.944495112,U,U,7.83
951,Solomon,64.0,159.4989021,-9.975839817,183.9773033,,73.65479074,111.9206152,12.00364452,U,U,7.83
952,Solomon,65.0,159.7000702,-10.08060066,187.320067,,,111.9411792,15.56415749,U,U,7.83
953,Solomon,66.0,159.9020508,-10.1813912,178.1239195,,,111.9530187,61.26240899,U,U,7.83
954,Solomon,67.0,160.1198502,-10.2177717,122.4124496,,76.73601557,111.9825879,42.05362538,U,U,7.83
955,Solomon,68.0,160.3320317,-10.26409768,129.7866577,,,112.017845,69.73308235,U,U,7.6
956,Solomon,69.0,160.4998734,-10.40668772,137.9848651,,,112.0298621,53.49539177,U,U,7.6
957,Solomon,70.0,160.6465172,-10.57804373,91.50721232,,,111.9505788,69.75889442,U,U,7.6
958,Solomon,71.0,160.8026124,-10.73929857,77.87612874,,75.8273814,111.9275252,79.10450683,U,U,7.6
959,Solomon,72.0,160.9668785,-10.88875559,61.76752821,,73.84508089,111.9046134,50.65614143,U,U,7.83
988,South_America,0.0,-75.82995211,-54.88908454,219.5403136,23.84658872,,57.11805319,4.063835453,U,U,0.0
989,South_America,1.0,-75.88968265,-54.66725657,239.2253004,23.13312226,,57.21849439,5.111074006,U,U,0.0
990,South_America,2.0,-75.94939635,-54.44544914,261.5282645,22.48121287,,57.32087665,4.717605692,U,U,0.0
991,South_America,3.0,-76.00909349,-54.22366228,285.5431752,21.85549645,,57.43312633,5.006896781,U,U,0.0
992,South_America,4.0,-76.06877433,-54.00189605,310.5547434,21.23604584,,57.53559768,4.721490655,U,U,0.0
993,South_America,5.0,-76.12843914,-53.78015049,335.8764833,20.61500256,,57.63811239,3.853253266,U,U,5.4
994,South_America,6.0,-76.18809643,-53.55842648,362.4628979,19.9702304,,57.74067024,2.965196694,U,U,5.4
995,South_America,7.0,-76.2477723,-53.33672673,391.6843282,19.18413203,,57.843271,3.534652898,U,U,5.4
996,South_America,8.0,-76.30745805,-53.11505044,425.7882832,18.71402026,,57.94591444,3.858250179,U,U,5.4
997,South_America,9.0,-76.36712766,-52.89339498,463.4493138,18.37037198,,58.046782,3.526831457,U,U,0.0
998,South_America,10.0,-76.42678138,-52.6717604,502.6888207,18.12012288,,58.13968352,2.51417035,U,U,0.0
999,South_America,11.0,-76.48641945,-52.45014673,542.344379,18.2052741,,58.24246046,3.153575246,U,U,0.0
1000,South_America,12.0,-76.54604211,-52.228554,581.5102144,18.46247322,,58.3354412,2.810573517,U,U,0.0
1001,South_America,13.0,-76.60566399,-52.00698382,619.995678,18.19477263,,58.43829994,3.130063776,U,U,0.0
1002,South_America,14.0,-76.66530289,-51.78543819,656.5600621,17.86117105,,58.53135912,2.796143334,U,U,0.0
1003,South_America,15.0,-76.7249441,-51.56391557,689.7514809,17.55377262,,58.6244565,3.09717817,U,U,0.0
1004,South_America,16.0,-76.78456981,-51.34241402,723.3052166,17.27579004,,58.71759191,3.216428009,U,U,0.0
1005,South_America,17.0,-76.84418024,-51.12093357,761.1069343,17.01632926,,58.80901291,2.633056817,U,U,0.0
1006,South_America,18.0,-76.90377562,-50.89947425,798.823793,16.76915626,,58.90223171,2.392840147,U,U,0.0
1007,South_America,19.0,-76.96335619,-50.67803609,830.6442905,16.53001844,,58.99548796,3.225151043,U,U,0.0
1008,South_America,20.0,-77.02294082,-50.4566213,855.1105012,16.30290213,,59.08878151,3.632697593,U,U,0.0
1009,South_America,21.0,-77.08254104,-50.23523126,869.4056269,16.07939808,,59.17226124,3.779592087,U,U,0.0
1010,South_America,22.0,-77.14213796,-50.01386382,870.6047229,15.86706171,,59.26562748,4.061195994,U,U,0.0
1011,South_America,23.0,-77.20171997,-49.79251764,853.7526111,15.67584671,,59.34917691,3.28444325,U,U,0.0
1012,South_America,24.0,-77.26128729,-49.57119272,815.7982067,15.50158417,,59.44091857,2.47708872,U,U,0.0
1013,South_America,25.0,-77.27119484,-49.35082715,668.4290373,14.79748702,,59.51976142,5.07549103,U,U,0.0
1014,South_America,26.0,-77.21184905,-49.1318138,588.9670652,14.19153251,,59.60368864,2.912159062,U,U,0.0
1015,South_America,27.0,-77.132742,-48.91321693,537.1175111,13.79463634,,59.67946548,4.053031303,U,U,0.0
1016,South_America,28.0,-77.05362373,-48.69466866,487.5786912,13.4292632,,59.7569611,3.037716543,U,U,0.0
1017,South_America,29.0,-76.97453342,-48.47616267,441.5760422,13.10808115,,59.83276778,5.146769485,U,U,0.0
1018,South_America,30.0,-76.89547218,-48.25769873,403.3441487,12.8219093,,59.89873538,5.771869961,U,U,0.0
1019,South_America,31.0,-76.81643966,-48.03927683,375.4021122,12.53271674,,59.97456794,6.879019827,U,U,0.0
1020,South_America,32.0,-76.73743551,-47.820897,351.4863775,12.07756207,,60.05041299,5.390014338,U,U,0.0
1021,South_America,33.0,-76.65842819,-47.6025646,328.2818626,11.32162901,,60.12627046,6.09825178,U,U,0.0
